,id,county,median_income,temp,total_population,elev_in_ft,employed_population_over16,18_24_college_grad_enroll,median_gross_rent_dollars,employed,unemployed,percent_insured,mean_hours_worked,median_age_workers_16_to_64,mean_travel_time_to_work_min,perc_pop_25plus_bach_or_higher,perc_k_12_enrollment,label
179,0500000US06029,"Kern County, California",49026,75.8,909235,2190.298396,343445,29940,978,324585,34375,92.1,38.9,37.6,23.3,16.4,73.8,35
180,0500000US06031,"Kings County, California",46481,77.2,152486,450.0027248,54408,4502,990,51493,4170,92.5,40.1,36.6,22.8,14.7,73.1,49
181,0500000US06033,"Lake County, California",35578,71.1,68163,2115.777591,24304,1327,978,21764,2060,92.9,37.0,40.9,30.7,15.5,73.3,8
182,0500000US06035,"Lassen County, California",51555,60.9,32730,5316.934871,8611,586,956,7821,552,95.6,38.7,41.2,20.6,12.9,72.5,30
183,0500000US06037,"Los Angeles County, California",56196,73.0,10014009,871.8227607999999,4929863,490978,1460,4637839,287151,90.4,38.0,39.3,31.8,32.5,61.3,6
184,0500000US06039,"Madera County, California",45073,70.8,156255,3674.346645,58268,5308,1014,54370,4922,91.7,38.4,39.1,28.3,14.6,75.1,10
185,0500000US06041,"Marin County, California",93257,64.0,262321,275.1559633,130747,7971,2069,113139,4425,96.5,38.3,45.7,32.6,59.5,68.8,88
186,0500000US06043,"Mariposa County, California",47681,70.3,17131,3686.763862,7038,315,929,6154,578,94.4,37.5,43.3,26.6,24.6,72.7,10
187,0500000US06045,"Mendocino County, California",42980,68.1,91601,1323.222569,37689,2211,1146,32605,3137,91.4,37.1,41.6,20.8,24.4,70.2,92
188,0500000US06047,"Merced County, California",42462,75.3,281202,261.1012216,104983,14791,1021,99068,12306,91.7,38.7,38.0,28.6,13.8,68.5,110
189,0500000US06049,"Modoc County, California",37860,60.0,8700,5017.385185,2957,62,717,2601,225,87.5,39.6,43.3,16.1,15.2,81.1,145
190,0500000US06051,"Mono County, California",56944,58.9,13195,8096.095,8328,445,1206,7734,289,83.9,38.4,38.0,15.1,28.8,75.7,57
191,0500000US06053,"Monterey County, California",58783,69.8,439035,770.2163035,187708,18958,1495,172887,8440,90.2,39.0,39.0,23.4,24.7,68.6,146
192,0500000US06055,"Napa County, California",71379,71.1,138019,641.9765625,71141,6014,1700,64276,2941,94.1,37.5,41.3,25.6,35.7,66.1,81
193,0500000US06057,"Nevada County, California",56521,66.3,102241,3956.41581,44059,2434,1273,38164,1653,93.5,36.5,44.5,25.5,37.2,69.0,83
194,0500000US06059,"Orange County, California",76509,73.3,3186989,259.5878826,1592151,163594,1854,1479756,67861,92.4,38.1,40.7,28.0,40.6,60.9,62
195,0500000US06061,"Placer County, California",73948,67.8,404739,3455.907514,178325,12872,1542,164586,6787,96.0,37.9,42.2,27.9,39.7,68.8,53
196,0500000US06063,"Plumas County, California",47333,61.7,19790,4794.97714,7733,479,916,6534,409,96.9,38.1,43.4,19.8,23.7,63.3,13
197,0500000US06065,"Riverside County, California",56603,82.5,2418185,1687.091888,1032734,101643,1375,969832,74212,91.2,37.8,39.4,34.0,22.3,68.6,2
198,0500000US06067,"Sacramento County, California",55987,74.9,1585055,76.11311155,704151,57331,1252,662803,44577,94.5,37.6,39.0,27.8,30.9,65.8,26
199,0500000US06069,"San Benito County, California",71077,71.6,64209,1630.906486,29347,2435,1535,27073,1884,92.5,38.4,40.0,35.7,19.7,70.1,81
200,0500000US06071,"San Bernardino County, California",53433,81.8,2181654,2870.441209,914514,89665,1283,866744,67676,91.6,37.9,38.2,31.6,21.0,68.2,173
201,0500000US06073,"San Diego County, California",64309,74.4,3298634,1014.150818,1588732,157936,1658,1487955,90389,92.2,38.6,38.1,26.5,38.8,59.7,62
202,0500000US06075,"San Francisco County, California",81294,64.1,873965,167.1988189,523501,33855,1895,494595,20780,96.3,40.4,36.7,33.8,58.1,47.0,138
203,0500000US06077,"San Joaquin County, California",53274,74.5,779233,77.65934066,313129,28827,1208,294697,23158,93.6,38.5,39.4,34.2,18.8,72.2,123
204,0500000US06079,"San Luis Obispo County, California",60691,71.1,282424,885.3661603,131679,29241,1476,119237,4699,94.0,36.1,37.4,21.7,35.4,47.9,146
205,0500000US06081,"San Mateo County, California",93623,64.6,764442,256.7523598,414747,27502,2316,382562,14288,95.8,39.0,40.7,29.3,51.0,63.5,138
206,0500000US06083,"Santa Barbara County, California",63985,68.1,448229,943.0191602,213438,42657,1643,194628,11232,90.0,37.1,36.3,20.5,34.2,52.5,133
207,0500000US06085,"Santa Clara County, California",96310,69.6,1936259,449.2555483,999094,92222,2268,938153,41029,95.7,38.7,39.7,29.3,52.4,61.5,189
208,0500000US06087,"Santa Cruz County, California",67256,65.8,270861,416.8501292,136406,27271,1717,123225,7113,94.9,36.0,38.8,27.7,40.8,49.6,129
209,0500000US06089,"Shasta County, California",44620,69.2,182155,2567.2564620000007,74134,4739,1039,67584,3752,93.5,37.2,39.9,20.5,22.2,68.9,199
210,0500000US06091,"Sierra County, California",42833,61.3,3236,5042.648822,1268,43,972,1074,71,91.2,36.8,41.9,30.6,17.9,81.3,13
211,0500000US06093,"Siskiyou County, California",37170,62.1,44076,3855.629714,16538,1050,856,14589,1181,94.1,37.6,42.6,18.4,23.2,71.9,41
212,0500000US06095,"Solano County, California",66828,72.2,453491,101.7316539,206978,14218,1592,191434,11841,95.3,38.1,39.6,33.2,26.9,67.0,133
213,0500000US06097,"Sonoma County, California",64240,66.9,488863,434.141925,256074,19562,1621,228633,9751,93.9,37.1,41.1,25.6,35.5,63.2,133
214,0500000US06099,"Stanislaus County, California",50125,74.5,552878,264.1984469,228175,20431,1155,214731,20598,94.3,38.3,38.9,29.9,17.1,71.2,123
215,0500000US06101,"Sutter County, California",52017,76.0,99633,111.4156977,39045,3316,1033,36186,3194,92.0,39.0,39.3,27.5,18.2,71.7,128
216,0500000US06103,"Tehama County, California",41001,72.8,65829,2430.811644000001,24633,1379,872,22426,2047,93.7,38.4,40.7,23.4,15.7,75.0,40
217,0500000US06105,"Trinity County, California",34974,66.2,16112,3442.02675,4465,122,799,3905,354,89.5,37.9,42.8,21.6,19.5,79.8,180
218,0500000US06107,"Tulare County, California",42031,68.3,473117,3736.990835,178687,17591,942,167754,17238,91.9,38.8,38.3,22.6,14.6,75.1,172
219,0500000US06109,"Tuolumne County, California",50306,64.8,55620,4677.923031,20993,1067,1009,18398,1084,94.5,36.8,41.3,26.9,20.5,66.2,83
220,0500000US06111,"Ventura County, California",77348,68.1,843843,1277.578334,415752,37280,1776,383254,19456,91.2,38.1,40.7,27.2,33.8,66.1,31
221,0500000US06113,"Yolo County, California",54989,74.6,216403,274.7158931,99367,33314,1324,92803,5962,95.2,35.9,35.8,24.0,41.4,42.1,128
222,0500000US06115,"Yuba County, California",46892,74.2,81575,1165.950739,29821,2648,1002,28089,2063,92.8,38.9,36.7,30.0,17.1,66.3,161
223,0500000US08001,"Adams County, Colorado",58946,67.3,519572,5262.011197999998,261893,11388,1346,245506,9318,89.9,39.4,38.1,29.8,24.3,75.7,95
224,0500000US08003,"Alamosa County, Colorado",32395,59.6,16376,8181.570551999999,6934,1366,700,6281,651,87.8,36.6,33.8,14.6,25.0,57.9,29
225,0500000US08005,"Arapahoe County, Colorado",63265,66.8,655070,5529.314507,347236,16650,1390,321135,12835,92.3,39.4,39.7,28.1,42.8,69.9,118
226,0500000US08007,"Archuleta County, Colorado",46646,59.4,13359,7987.86087,6088,130,961,5358,245,89.3,38.5,43.3,18.1,37.2,79.6,4
227,0500000US08009,"Baca County, Colorado",38000,71.2,3506,4363.004739,1622,49,443,1399,32,93.2,40.9,42.3,13.0,21.4,73.0,177
228,0500000US08011,"Bent County, Colorado",36791,71.8,5650,4035.082305,1454,34,643,1287,81,91.2,39.9,38.3,17.9,11.4,82.3,177
229,0500000US08013,"Boulder County, Colorado",70961,60.4,330758,7094.2673909999985,175849,31517,1495,160475,6713,95.4,36.8,37.8,23.4,62.1,49.7,15
230,0500000US08015,"Chaffee County, Colorado",51092,53.6,19476,9679.553086,8364,161,931,7480,259,90.0,38.0,44.9,19.2,33.8,80.6,75
231,0500000US08017,"Cheyenne County, Colorado",52554,70.2,1748,4313.232558,849,21,525,766,68,88.3,45.8,43.9,13.6,19.2,80.9,10
232,0500000US08019,"Clear Creek County, Colorado",67710,53.1,9397,9255.859846,5265,83,938,4589,158,90.1,38.4,45.7,29.5,48.1,81.1,27
233,0500000US08021,"Conejos County, Colorado",36652,56.3,7461,8893.978764,3029,166,543,2713,283,89.5,38.9,39.4,23.1,21.0,79.0,29
234,0500000US08023,"Costilla County, Colorado",31321,57.9,3499,8916.978723,1394,52,532,1166,119,88.5,37.9,43.3,22.9,19.3,81.4,29
235,0500000US08025,"Crowley County, Colorado",31151,70.2,5922,4430.865672,1924,179,914,1779,284,93.8,34.2,31.9,21.4,9.0,73.6,101
236,0500000US08027,"Custer County, Colorado",35000,56.9,4704,8957.460722,1725,15,620,1344,104,83.8,36.0,49.0,31.3,32.5,89.5,29
237,0500000US08029,"Delta County, Colorado",42452,62.6,31196,7679.77707,11012,432,834,9673,616,91.5,40.1,43.6,28.6,21.7,83.3,32
238,0500000US08031,"Denver County, Colorado",53637,67.1,715522,5335.680228,402046,22169,1311,380075,14320,90.7,40.0,35.6,25.9,49.4,61.0,67
239,0500000US08033,"Dolores County, Colorado",31875,58.1,2326,8679.172082,792,12,817,666,32,94.7,43.6,41.6,19.0,24.1,87.8,29
240,0500000US08035,"Douglas County, Colorado",102964,63.1,357978,6484.828369,182234,9389,1725,166364,4346,97.2,39.6,42.8,27.8,58.0,74.2,65
241,0500000US08037,"Eagle County, Colorado",72214,55.5,55731,8705.511005,34128,989,1594,31278,634,86.5,39.8,39.7,22.8,47.2,75.4,27
242,0500000US08039,"Elbert County, Colorado",84963,65.2,26062,6210.159091,13760,574,1182,12303,231,94.7,40.5,47.0,39.3,35.8,75.7,89
243,0500000US08041,"El Paso County, Colorado",58206,64.9,730395,6857.097306999999,323140,27607,1174,299766,16995,92.8,39.3,37.2,23.7,38.5,64.6,118
244,0500000US08043,"Fremont County, Colorado",40423,61.5,48939,6950.500574,14327,249,838,12759,564,93.1,38.0,42.6,23.4,18.5,76.2,32
245,0500000US08045,"Garfield County, Colorado",56590,59.8,61685,7638.157064,31575,1144,1201,28495,1317,84.0,39.2,40.0,32.3,31.0,77.0,57
246,0500000US08047,"Gilpin County, Colorado",65670,55.3,5808,9109.26087,3848,76,1159,3434,60,94.3,40.2,48.3,37.6,39.6,75.5,27
247,0500000US08049,"Grand County, Colorado",63628,53.1,15717,9098.539179,8646,157,1047,7989,295,86.9,40.2,42.5,24.5,38.0,84.0,27
248,0500000US08051,"Gunnison County, Colorado",48071,54.4,16918,9303.766995999997,9747,2021,992,8938,407,90.5,37.2,34.0,15.6,56.2,43.5,75
249,0500000US08053,"Hinsdale County, Colorado",57083,51.4,788,10157.13899,384,0,756,324,19,90.0,36.3,46.4,7.1,45.7,82.8,75
250,0500000US08055,"Huerfano County, Colorado",31715,62.6,6820,7261.645332999998,2560,117,626,2213,74,90.4,38.5,45.9,21.2,21.1,69.5,126
251,0500000US08057,"Jackson County, Colorado",46014,52.7,1379,8641.156637,641,38,625,551,11,93.9,42.1,46.8,29.2,20.0,73.7,75
252,0500000US08059,"Jefferson County, Colorado",70164,61.7,582910,6192.81339,316280,17353,1376,290481,10442,94.5,38.8,40.7,28.0,45.2,66.5,118
253,0500000US08061,"Kiowa County, Colorado",40304,70.6,1446,4114.175824,697,19,750,587,16,93.7,42.7,41.2,15.0,21.4,67.4,177
254,0500000US08063,"Kit Carson County, Colorado",40603,70.0,7087,4335.5,3514,64,736,3101,110,90.9,41.1,39.3,12.0,18.7,79.7,177
255,0500000US08065,"Lake County, Colorado",45367,50.0,7436,10793.82622,4249,169,982,4083,148,86.0,42.1,38.3,31.7,32.3,67.9,164
256,0500000US08067,"La Plata County, Colorado",60278,60.4,55638,8219.596171,29339,2345,1147,26687,1054,91.6,37.6,39.8,21.5,44.2,62.1,57
257,0500000US08069,"Larimer County, Colorado",59805,58.6,359066,7487.986943999998,182498,28486,1297,167674,7662,94.1,37.7,36.5,23.5,47.3,52.7,15
258,0500000US08071,"Las Animas County, Colorado",45067,67.7,14555,6293.7488950000015,5844,445,712,5148,389,91.5,38.0,40.9,21.2,19.5,68.4,121
259,0500000US08073,"Lincoln County, Colorado",39005,67.9,5675,5126.011299,1499,19,780,1245,35,91.9,39.9,47.4,17.3,12.6,83.7,121
260,0500000US08075,"Logan County, Colorado",42319,68.0,21528,4067.560284,11271,1104,786,9914,364,90.8,40.4,37.6,18.3,20.2,62.0,99
261,0500000US08077,"Mesa County, Colorado",49322,63.7,155703,7023.4741159999985,70796,5934,963,63424,4336,90.3,38.7,39.2,19.6,28.2,68.2,4
262,0500000US08079,"Mineral County, Colorado",48125,51.8,865,9822.837778,418,7,720,375,11,90.9,37.3,51.3,13.7,46.5,78.1,75
263,0500000US08081,"Moffat County, Colorado",51387,60.4,13292,6609.329214,6163,60,779,5806,214,84.4,38.5,39.6,25.6,17.6,82.2,4
264,0500000US08083,"Montezuma County, Colorado",43553,63.8,25849,7464.352637000001,11212,370,815,10129,465,87.9,39.3,42.9,21.0,29.6,79.2,32
265,0500000US08085,"Montrose County, Colorado",43999,63.1,42679,6667.333099,17659,645,901,15749,1041,89.4,39.1,42.2,19.2,25.2,77.8,32
266,0500000US08087,"Morgan County, Colorado",48450,68.0,29111,4438.536232,13632,337,835,12324,495,91.0,41.0,38.4,19.0,17.5,79.0,99
267,0500000US08089,"Otero County, Colorado",32311,71.4,18690,4350.210811,7030,564,675,6410,525,89.7,38.4,39.7,16.2,18.6,73.5,101
268,0500000US08091,"Ouray County, Colorado",61624,56.8,4874,9509.922642,2329,13,1223,2019,89,90.0,39.6,45.5,28.4,47.8,74.5,27
269,0500000US08093,"Park County, Colorado",56969,53.8,17390,9833.376718,8880,400,1125,8035,464,91.1,40.0,47.1,38.0,29.8,72.7,75
270,0500000US08095,"Phillips County, Colorado",43639,69.0,4530,3849.0,1948,47,751,1807,28,85.7,43.6,38.2,16.5,23.8,83.3,99
271,0500000US08097,"Pitkin County, Colorado",71196,53.6,17358,9483.432961,11937,411,1473,10407,283,90.1,38.5,40.4,19.4,60.8,68.6,27
272,0500000US08099,"Prowers County, Colorado",40179,71.5,11999,3687.014493,5494,446,697,4766,263,90.0,42.1,38.9,14.4,18.3,71.3,177
273,0500000US08101,"Pueblo County, Colorado",41286,69.0,168162,5261.029985,68559,5078,829,62914,4720,93.3,37.9,39.2,22.2,21.8,69.4,34
274,0500000US08103,"Rio Blanco County, Colorado",61842,60.6,6529,7145.551189,2806,313,770,2504,166,91.6,38.8,40.3,16.5,22.7,65.6,57
275,0500000US08105,"Rio Grande County, Colorado",39672,55.7,11539,8944.645477,4614,351,634,4108,326,89.2,37.2,39.6,17.3,24.5,75.3,29
276,0500000US08107,"Routt County, Colorado",64963,56.0,24829,7995.446339,14464,639,1282,13355,418,92.7,37.6,40.6,20.0,49.8,71.2,167
277,0500000US08109,"Saguache County, Colorado",33393,55.5,6368,9341.739809,2748,111,631,2385,123,86.7,38.5,45.1,20.3,22.1,78.9,29
278,0500000US08111,"San Juan County, Colorado",36324,49.7,705,11406.06003,344,11,1019,288,0,91.2,42.1,42.9,8.5,35.7,57.3,164
279,0500000US08113,"San Miguel County, Colorado",56047,59.8,8072,8270.048276000001,5100,100,1140,4644,120,91.3,40.4,42.2,18.5,59.4,76.5,57
280,0500000US08115,"Sedgwick County, Colorado",44191,68.6,2404,3658.985294,942,19,556,821,57,91.0,39.7,43.6,21.5,19.5,68.6,99
281,0500000US08117,"Summit County, Colorado",67983,51.5,31055,10431.0,19805,525,1393,18433,648,83.4,40.2,39.3,16.6,52.4,65.6,27
282,0500000US08119,"Teller County, Colorado",62372,55.9,24710,9637.923619,11875,366,1102,10658,710,91.4,38.4,46.6,32.9,37.7,74.6,27
283,0500000US08121,"Washington County, Colorado",45541,69.0,4817,4544.0344829999985,2284,41,734,2032,49,95.3,42.3,41.5,24.6,15.4,86.1,99
284,0500000US08123,"Weld County, Colorado",60572,66.2,328981,4952.787102,152572,12083,1085,141098,5487,92.1,39.6,38.6,27.7,27.5,69.1,95
285,0500000US08125,"Yuma County, Colorado",43105,70.1,9988,3856.056872,4899,205,823,4316,172,91.0,40.7,40.2,15.4,21.8,79.9,99
286,0500000US09001,"Fairfield County, Connecticut",84233,67.5,957419,233.0925595,477144,40902,1499,432837,28729,91.6,38.6,42.6,31.3,47.9,67.3,140
287,0500000US09003,"Hartford County, Connecticut",66395,65.6,899498,211.0257798,451120,36794,1106,412593,23393,95.9,38.3,41.2,23.5,38.1,65.5,48
288,0500000US09005,"Litchfield County, Connecticut",72061,63.2,185186,811.3123138,97180,5464,1065,86813,4369,96.1,38.6,45.4,28.7,35.4,69.8,94
289,0500000US09007,"Middlesex County, Connecticut",79893,66.3,164245,159.7236567,88260,7717,1162,79317,3635,96.8,38.6,44.2,26.5,42.2,61.2,191
290,0500000US09009,"New Haven County, Connecticut",61640,66.8,864835,183.3291065,430091,42796,1153,390959,26042,95.0,37.7,40.8,25.5,35.0,62.1,48
291,0500000US09011,"New London County, Connecticut",66233,66.2,268555,144.7877517,132898,9868,1130,119666,7029,96.0,38.1,40.6,23.7,33.3,65.9,129
292,0500000US09013,"Tolland County, Connecticut",79626,64.3,149788,530.9315708,79361,20550,1155,72690,3447,97.4,36.1,38.1,26.3,41.8,43.2,94
293,0500000US09015,"Windham County, Connecticut",59392,64.4,116418,423.20461780000005,59582,6839,946,54653,3061,95.9,37.0,41.1,26.5,24.3,60.0,152
294,0500000US10001,"Kent County, Delaware",54976,70.9,181851,32.87239165,79883,7664,1084,73247,3923,92.9,38.4,38.6,26.4,23.7,64.3,71
295,0500000US10003,"New Castle County, Delaware",65476,70.2,570719,127.5327761,276420,25926,1163,255004,15142,95.1,38.5,40.2,26.2,36.2,63.6,133
296,0500000US10005,"Sussex County, Delaware",53751,71.4,237378,20.34170854,99317,4590,1030,86465,3759,93.3,38.7,43.5,26.4,28.3,73.3,71
297,0500000US12001,"Alachua County, Florida",43073,79.6,278468,117.9539711,126034,41559,983,117840,6126,91.6,36.3,33.9,22.4,43.3,35.0,165
298,0500000US12003,"Baker County, Florida",47121,77.8,28259,125.8655914,11039,457,782,10471,478,90.0,39.6,38.6,31.7,13.2,75.4,49
299,0500000US12005,"Bay County, Florida",47368,78.0,175216,24.23127036,82767,4021,1049,75996,3898,86.9,39.2,39.4,24.0,23.7,69.1,49
300,0500000US12007,"Bradford County, Florida",41606,78.9,28303,144.78571430000005,9393,355,833,8808,582,88.7,38.8,40.1,33.0,9.9,75.4,185
301,0500000US12009,"Brevard County, Florida",48925,80.7,606612,15.05220588,252483,17027,1068,231089,12299,89.8,38.0,43.1,25.2,30.2,66.7,11
302,0500000US12011,"Broward County, Florida",51968,81.8,1944375,7.853078357999999,966496,66485,1392,892142,55567,85.8,38.8,41.9,28.8,32.4,64.1,117
303,0500000US12013,"Calhoun County, Florida",34510,77.4,13648,81.85126582,4815,280,596,4404,176,83.5,41.6,40.4,30.2,9.5,78.4,148
304,0500000US12015,"Charlotte County, Florida",44244,82.0,186847,7.897155361,62286,2638,1032,54146,3390,89.6,38.3,46.3,24.8,23.4,69.8,165
305,0500000US12017,"Citrus County, Florida",38312,80.7,153843,37.78521127,46529,2067,843,41471,3389,89.8,38.4,45.0,26.4,18.3,75.0,137
306,0500000US12019,"Clay County, Florida",58290,79.0,218245,58.01535509,96866,6212,1148,89676,5459,89.7,39.5,41.7,33.7,24.9,69.9,33
307,0500000US12021,"Collier County, Florida",57452,82.1,375752,8.554631829,158452,7875,1317,138518,5331,84.6,38.9,42.6,24.7,36.4,73.0,179
308,0500000US12023,"Columbia County, Florida",41926,78.1,69698,129.90191389999998,26530,1142,829,24499,2225,87.5,39.8,40.0,24.8,14.9,75.3,185
309,0500000US12029,"Dixie County, Florida",36292,79.2,16759,19.24166667,5143,262,631,4661,232,83.8,38.1,42.7,24.3,10.4,81.3,137
310,0500000US12031,"Duval County, Florida",47690,78.7,995567,21.77907884,453177,28240,1074,423363,25092,88.2,39.6,38.4,25.2,30.0,66.1,114
311,0500000US12033,"Escambia County, Florida",45390,77.0,321905,71.40118343,136650,15313,983,125944,7995,89.7,38.8,36.8,22.6,26.5,61.6,110
312,0500000US12035,"Flagler County, Florida",47866,80.0,115378,15.75418994,43163,2582,1255,38113,1735,86.6,37.7,44.0,27.1,25.1,72.1,98
313,0500000US12037,"Franklin County, Florida",40401,77.9,12451,5.5917159760000015,4268,173,802,3772,214,81.7,38.4,42.8,20.1,18.8,79.7,185
314,0500000US12039,"Gadsden County, Florida",35567,76.9,43826,196.4224138,16813,953,678,15676,1167,85.9,39.3,42.5,31.3,16.2,73.5,148
315,0500000US12041,"Gilchrist County, Florida",40623,79.3,17864,58.17613636,6698,340,645,6195,276,82.4,38.8,40.8,32.1,13.4,77.7,185
316,0500000US12043,"Glades County, Florida",34877,80.8,12126,20.87248322,3842,384,781,3575,517,75.9,39.4,38.7,33.8,11.2,75.3,137
317,0500000US12045,"Gulf County, Florida",41788,77.7,14192,16.8907563,5750,224,1037,5219,248,89.6,38.2,43.0,25.4,19.2,70.5,185
318,0500000US12047,"Hamilton County, Florida",35048,77.4,14004,117.4054054,3770,167,604,3474,422,86.3,38.7,43.2,22.3,7.9,82.7,148
319,0500000US12049,"Hardee County, Florida",35457,81.2,25327,83.04347826,9752,537,740,9044,532,88.3,40.7,37.7,24.3,10.2,82.5,137
320,0500000US12051,"Hendry County, Florida",36771,81.2,39619,19.335,17749,788,786,16487,1145,74.4,40.3,39.7,28.4,8.3,78.3,137
321,0500000US12053,"Hernando County, Florida",40945,80.8,194515,70.92183908,68907,3569,984,63679,4137,87.8,38.9,41.4,30.5,18.4,73.2,165
322,0500000US12055,"Highlands County, Florida",35093,80.8,101235,102.7941889,33555,1962,816,29714,2805,88.9,38.4,41.3,20.6,17.2,74.8,137
323,0500000US12057,"Hillsborough County, Florida",50579,81.8,1459762,46.88781601,696246,58226,1142,653327,35765,87.4,39.3,39.4,28.1,33.5,64.5,26
324,0500000US12059,"Holmes County, Florida",35020,76.8,19653,115.6598639,6849,402,703,6182,573,82.3,38.9,41.7,27.0,10.7,76.3,148
325,0500000US12061,"Indian River County, Florida",45798,80.3,159788,12.89125296,58626,2473,959,51148,3592,88.2,38.4,43.9,22.9,29.1,72.1,98
326,0500000US12063,"Jackson County, Florida",35098,77.0,47319,124.8038585,16690,937,656,15202,998,88.7,38.3,39.8,24.5,12.6,71.6,148
327,0500000US12065,"Jefferson County, Florida",43355,77.4,14510,107.9860627,5107,205,770,4553,316,92.7,39.7,47.1,29.4,22.3,71.4,185
328,0500000US12067,"Lafayette County, Florida",35864,78.3,8226,61.61052632,2481,171,532,2366,239,83.4,43.3,39.0,28.0,11.8,71.2,148
329,0500000US12069,"Lake County, Florida",46403,81.2,383956,88.15653299,141998,7087,1084,128620,6906,89.7,39.7,42.0,30.0,24.0,73.2,11
330,0500000US12071,"Lee County, Florida",48537,82.6,760822,8.847189232,308959,18979,1154,275413,15103,86.7,38.6,41.8,27.5,28.2,69.6,114
